,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,market_score_bullish,entry_signal,exit_signal,position,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2022-06-10,288.8399963378906,31.774999618530273,300.2095016479492,34.149583387374875,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66180.91712999395,71244.39620097195,137425.3133309659,100000.0,0.0
2022-06-13,275.4100036621094,30.887500762939453,298.88300170898435,34.110416714350386,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,63103.748996767135,69254.48838493068,132358.2373816978,100000.0,0.0
2022-06-14,275.9100036621094,30.837499618530273,297.75650177001955,34.0715625445048,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,63218.312280884784,69142.37819183686,132360.69047272165,100000.0,0.0
2022-06-15,282.79998779296875,30.6875,296.58800048828124,34.03156255086263,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64796.990699984184,68806.05616568857,133603.04686567275,100000.0,0.0
2022-06-16,271.3900146484375,30.625,295.6005004882812,33.9919792175293,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62182.66270972094,68665.92163174623,130848.58434146717,100000.0,0.0
2022-06-17,274.69000244140625,30.212499618530273,294.85600128173826,33.95187503496806,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62938.77758794221,67741.03285241347,130679.81044035568,100000.0,0.0
2022-06-21,281.0799865722656,30.549999237060547,294.4760009765625,33.867708349227904,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64402.89272292397,68497.75848038879,132900.65120331277,100000.0,0.0
2022-06-22,280.6700134277344,29.875,293.8355010986328,33.8210416952769,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64308.95698324889,66984.30722443815,131293.26420768705,100000.0,0.0
2022-06-23,284.8500061035156,29.475000381469727,293.7160018920898,33.773645877838135,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65266.704360299285,66087.4470625205,131354.1514228198,100000.0,0.0
2022-06-24,294.6099853515625,29.537500381469727,293.88350067138674,33.72427086830139,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67502.97491145189,66227.58159646284,133730.55650791473,100000.0,0.0
2022-06-27,292.45001220703125,30.237499237060547,293.539501953125,33.68072918256124,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67008.06767736506,67797.08581067709,134805.15348804215,100000.0,0.0
2022-06-28,283.5400085449219,29.950000762939453,292.2615020751953,33.63312503496806,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64966.5491153021,67152.4703757956,132119.01949109772,100000.0,0.0
2022-06-29,283.79998779296875,29.700000762939453,291.0375015258789,33.58260420163472,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65026.11726821947,66591.93224002623,131618.0495082457,100000.0,0.0
2022-06-30,280.2799987792969,28.950000762939453,289.7515014648437,33.52354172070821,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64219.594265290914,64910.31783271817,129129.91209800908,100000.0,0.0
2022-07-01,282.1300048828125,27.887500762939453,288.1390014648438,33.45322922070821,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64643.47981500379,62528.0307556984,127171.51057070219,100000.0,0.0
2022-07-05,286.9599914550781,27.75,287.17700042724607,33.30739588737488,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65750.15806292953,62219.733070398615,127969.89113332814,100000.0,0.0
2022-07-06,288.79998779296875,27.212499618530273,286.25599975585936,33.229166730244955,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66171.7501093959,61014.575223181186,127186.32533257708,100000.0,0.0
2022-07-07,294.9800109863281,28.024999618530273,285.5115005493164,33.151041714350384,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67587.75761530483,62836.32416443159,130424.08177973641,100000.0,0.0
2022-07-08,295.3500061035156,28.3125,284.8970001220703,33.075937541325885,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67672.53332676982,63480.943875879675,131153.4772026495,100000.0,0.0
2022-07-11,289.0400085449219,28.0625,284.3790008544922,33.00166672070821,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66226.74524059618,62920.40574011031,129147.1509807065,100000.0,0.0
2022-07-12,286.239990234375,27.387500762939453,284.2490005493164,32.924479214350384,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65585.1866541046,61406.95448415969,126992.1411382643,100000.0,0.0
2022-07-13,285.6499938964844,28.362499237060547,284.76100006103513,32.85343753496806,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65450.00281793234,63593.049792406906,129043.05261033925,100000.0,0.0
2022-07-14,286.6700134277344,28.5,285.2990005493164,32.7819791952769,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,65683.71639266062,63901.34747770669,129585.0638703673,100000.0,0.0
2022-07-15,291.8699951171875,28.875,285.7525009155273,32.71104168891907,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66875.17035205134,64742.15468136073,131617.32503341208,100000.0,0.0
2022-07-18,289.3999938964844,28.549999237060547,286.6529998779297,32.63583334287008,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66309.22744881466,64013.453394233926,130322.68084304858,100000.0,0.0
2022-07-19,298.29998779296875,28.575000762939453,287.8334991455078,32.560833342870076,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68348.45250763114,64069.510629064134,132417.96313669527,100000.0,0.0
2022-07-20,303.0299987792969,28.762500762939453,288.9309997558594,32.48385418256124,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,69432.22369264372,64489.91423089115,133922.13792353487,100000.0,0.0
2022-07-21,307.3800048828125,29.087499618530273,290.2664993286133,32.41312500635783,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,70428.9256629448,65218.61124145136,135647.53690439617,100000.0,0.0
2022-07-22,301.989990234375,29.200000762939453,291.1234985351563,32.34708334604899,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,69193.93010381039,65470.85596848752,134664.7860722979,100000.0,0.0
2022-07-25,300.2699890136719,29.174999237060547,291.40649871826173,32.279583326975505,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68799.83212675017,65414.79873365732,134214.6308604075,100000.0,0.0
2022-07-26,294.3699951171875,28.912500381469727,291.5024978637695,32.22333334287008,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67447.98677263956,64826.23625703945,132274.223029679,100000.0,0.0
2022-07-27,306.80999755859375,29.174999237060547,292.66599731445314,32.16645833651225,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,70298.32184087759,65414.79873365732,135713.1205745349,100000.0,0.0
2022-07-28,309.80999755859375,29.225000381469727,293.96649780273435,32.11489585240682,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,70985.70154558345,65526.908926751144,136512.6104723346,100000.0,0.0
2022-07-29,315.4599914550781,29.5,295.7254974365234,32.06583334604899,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72280.26525763523,66143.50002078412,138423.76527841936,100000.0,0.0
2022-08-01,315.2699890136719,29.412500381469727,297.3824966430664,32.01447917620341,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72236.7306502795,65947.31252857816,138184.04317885765,100000.0,0.0
2022-08-02,314.3299865722656,28.887500762939453,298.7509963989258,31.95750002861023,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72021.35111674729,64770.183298775824,136791.5344155231,100000.0,0.0
2022-08-03,322.8900146484375,29.0625,300.4554977416992,31.900937541325888,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,73982.68097383826,65162.55828318774,139145.239257026,100000.0,0.0
2022-08-04,324.3999938964844,29.137500762939453,301.926496887207,31.84156254132589,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,74328.65733704974,65330.72143454519,139659.37877159493,100000.0,0.0
2022-08-05,321.75,29.875,303.2464965820312,31.788541714350384,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,73721.47332970382,66984.30722443815,140705.78055414197,100000.0,0.0
2022-08-08,320.7099914550781,29.8125,304.8299957275391,31.739687554041545,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,73483.17974087049,66844.17269049582,140327.3524313663,100000.0,0.0
2022-08-09,317.0799865722656,29.787500381469727,306.3719955444336,31.691979217529298,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72651.44917939433,66788.1197322322,139439.56891162653,100000.0,0.0
2022-08-10,325.92999267578125,29.475000381469727,308.38599548339846,31.636770900090536,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,74679.2207067542,66087.4470625205,140766.6677692747,100000.0,0.0
2022-08-11,324.0799865722656,30.012500762939453,310.256494140625,31.585833406448366,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,74255.33515704134,67292.60490973793,141547.94006677927,100000.0,0.0
2022-08-12,330.3900146484375,30.200000762939453,312.1824951171875,31.537291733423867,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,75701.13023560292,67713.00851156496,143414.1387471679,100000.0,0.0
2022-08-15,333.05999755859375,30.475000381469727,314.365495300293,31.491666730244955,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,76312.89425705388,68329.59960559793,144642.4938626518,100000.0,0.0
2022-08-16,332.2799987792969,30.524999618530273,316.0644958496094,31.45052088101705,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,76134.17581352587,68441.70552212516,144575.88133565104,100000.0,0.0
2022-08-17,328.489990234375,30.537500381469727,317.3374954223633,31.408645884195963,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,75265.78416204551,68469.73413954026,143735.51830158578,100000.0,0.0
2022-08-18,329.2799987792969,30.337499618530273,318.4324951171875,31.372291707992552,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,75446.79610882001,68021.30192029815,143468.09802911815,100000.0,0.0
2022-08-19,322.8599853515625,30.387500762939453,319.4759948730469,31.336979214350382,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,73975.80046409876,68133.41211339197,142109.21257749072,100000.0,0.0
2022-08-22,314.3599853515625,30.012500762939453,320.1804946899414,31.29447922706604,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72028.22463409882,67292.60490973793,139320.82954383676,100000.0,0.0
2022-08-23,314.1000061035156,29.549999237060547,321.1669952392578,31.24979173342387,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,71968.65648118146,66255.60593731135,138224.2624184928,100000.0,0.0
2022-08-24,315.010009765625,29.475000381469727,321.5769958496094,31.203854242960613,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,72177.16249736212,66087.4470625205,138264.6095598826,100000.0,0.0
2022-08-25,320.5799865722656,29.75,322.115495300293,31.163333415985107,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,73453.39216821783,66704.03815655348,140157.43032477133,100000.0,0.0
2022-08-26,307.44000244140625,29.899999618530273,321.71449584960936,31.13333341280619,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,70442.67269764788,67040.36018270177,137483.03288034967,100000.0,0.0
2022-08-29,304.4100036621094,29.137500762939453,321.17149658203124,31.102916765213013,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,69748.41947559048,65330.72143454519,135079.14091013567,100000.0,0.0
2022-08-30,301.0199890136719,29.1875,320.50599670410156,31.07010426521301,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68971.67705292664,65442.827351072425,134414.50440399908,100000.0,0.0
2022-08-31,299.2699890136719,29.399999618530273,319.32499542236326,31.03104174931844,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68570.70555851489,65919.28391116306,134489.98946967797,100000.0,0.0
2022-09-01,299.3999938964844,28.787500381469727,318.07499542236326,30.990937598546346,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68600.49313116755,64545.96718915477,133146.4603203223,100000.0,0.0
2022-09-02,295.1700134277344,28.475000381469727,316.74599609375,30.948229281107583,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67631.29222266056,63845.29451944307,131476.58674210362,100000.0,0.0
2022-09-06,293.04998779296875,28.725000381469727,315.36299591064454,30.8757293065389,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67145.53802439588,64405.83265521243,131551.3706796083,100000.0,0.0
2022-09-07,298.9700012207031,28.049999237060547,314.4574966430664,30.825312646230064,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68501.97038499948,62892.377122695216,131394.3475076947,100000.0,0.0
2022-09-08,300.5199890136719,28.25,313.18699645996094,30.777187633514405,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,68857.113768809,63340.80934193733,132197.9231107463,100000.0,0.0
2022-09-12,310.739990234375,28.850000381469727,311.35499572753906,30.732187636693318,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,71198.78757586915,64686.101723097105,135884.88929896627,100000.0,0.0
2022-09-13,293.70001220703125,29.0,309.3869964599609,30.688854297002155,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67294.47588765918,65022.423749245405,132316.8996369046,100000.0,0.0
2022-09-14,296.0299987792969,28.412500381469727,307.5744964599609,30.637916787465414,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,67828.3377149967,63705.15998550073,131533.49770049742,100000.0,0.0
2022-09-15,291.1000061035156,28.462499618530273,305.70499725341796,30.5876042842865,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66698.74541176984,63817.26590202797,130516.0113137978,100000.0,0.0
2022-09-16,289.32000732421875,28.137500762939453,303.7069976806641,30.534166797002158,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66290.90040000655,63088.56889146776,129379.4692914743,100000.0,0.0
2022-09-19,291.04998779296875,28.012500762939453,302.1164978027344,30.482812643051147,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66687.2848879253,62808.29982358308,129495.58471150839,100000.0,0.0
2022-09-20,288.7300109863281,28.262500762939453,300.83499908447266,30.433229303359987,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,66155.71656383427,63368.83795935244,129524.5545231867,100000.0,0.0
2022-09-21,283.55999755859375,28.024999618530273,299.30799865722656,30.378125127156576,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64971.12912940714,62836.32416443159,127807.45329383874,100000.0,0.0
2022-09-22,280.07000732421875,27.6875,297.5609985351563,30.32114594777425,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64171.479643830135,62079.59853645628,126251.07818028642,100000.0,0.0
2022-09-23,275.510009765625,27.424999237060547,295.30749969482423,30.264375114440917,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,63126.66305206825,61491.03178327182,124617.69483534008,100000.0,0.0
2022-09-26,274.3699951171875,26.912500381469727,293.6539993286133,30.2047917842865,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62865.45540793381,60341.93117088459,123207.3865788184,100000.0,0.0
2022-09-27,274.4800109863281,26.875,292.1574996948242,30.150000111262003,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62890.662966481425,60257.84959520587,123148.5125616873,100000.0,0.0
2022-09-28,279.94000244140625,26.3125,291.10350036621094,30.08895843823751,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64141.69207117747,58996.63878972481,123138.3308609023,100000.0,0.0
2022-09-29,271.8699951171875,26.225000381469727,289.7335006713867,30.03156261444092,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62292.63898734559,58800.45129751886,121093.09028486445,100000.0,0.0
2022-09-30,267.260009765625,25.862499237060547,288.1265014648437,29.97093760172526,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,61236.36886412713,57987.66843471334,119224.03729884047,100000.0,0.0
2022-10-03,273.5299987792969,25.549999237060547,287.04450073242185,29.902500089009603,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,62672.98992970272,57286.995765001644,119959.98569470437,100000.0,0.0
2022-10-04,282.1300048828125,26.200000762939453,286.4985015869141,29.840520922342936,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64643.47981500379,58744.39833925524,123387.87815425903,100000.0,0.0
2022-10-05,281.9800109863281,26.8125,285.6490020751953,29.788437589009604,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64609.112228246086,60117.71506126353,124726.82728950962,100000.0,0.0
2022-10-06,279.760009765625,27.0,284.61100311279296,29.739375082651772,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,64100.45096706823,60538.11866309055,124638.56963015877,100000.0,0.0
2022-10-07,269.1000061035156,26.549999237060547,282.71150360107424,29.685625076293945,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,61657.96091059351,59529.14830807907,121187.10921867259,100000.0,0.0
2022-10-11,262.75,25.174999237060547,278.9475036621094,29.619062582651775,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,60203.00580382184,56446.188561347604,116649.19436516945,100000.0,0.0
2022-10-12,262.6600036621094,25.049999237060547,277.27900390625,29.551250076293947,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,60182.38525176722,56165.91949346293,116348.30474523015,100000.0,0.0
